frame,qr,esquina,x,y
52,71,right_bottom,114,602
52,73,left_top,59,773
52,73,left_bottom,56,726
52,73,right_top,108,764
52,73,right_bottom,107,718
52,81,left_top,139,820
52,81,left_bottom,139,777
52,81,right_top,185,813
52,81,right_bottom,186,770
52,80,left_top,139,764
52,80,left_bottom,139,719
52,80,right_top,186,758
52,80,right_bottom,187,713
52,77,left_top,78,1013
52,77,left_bottom,72,966
52,77,right_top,126,999
52,77,right_bottom,120,952
52,83,left_top,143,934
52,83,left_bottom,141,891
52,83,right_top,187,923
52,83,right_bottom,186,881
52,121,left_top,216,692
52,121,left_bottom,215,648
52,121,right_top,264,689
52,121,right_bottom,264,645
52,122,left_top,216,748
52,122,left_bottom,216,704
52,122,right_top,264,746
52,122,right_bottom,264,702
52,124,left_top,220,857
52,124,left_bottom,219,815
52,124,right_top,265,855
52,124,right_bottom,264,813
52,76,left_top,72,952
52,76,left_bottom,68,908
52,76,right_top,119,939
52,76,right_bottom,115,894
52,123,left_top,218,802
52,123,left_bottom,217,760
52,123,right_top,264,801
52,123,right_bottom,264,759
52,134,left_top,294,965
52,134,left_bottom,293,923
52,134,right_top,337,958
52,134,right_bottom,336,917
52,130,left_top,442,793
52,130,left_bottom,445,753
52,130,right_top,486,803
52,130,right_bottom,490,762
52,88,left_top,523,821
52,88,left_bottom,528,777
52,88,right_top,568,834
52,88,right_bottom,574,789
52,89,left_top,515,878
52,89,left_bottom,521,834
52,89,right_top,559,892
52,89,right_bottom,566,847
52,90,left_top,506,934
52,90,left_bottom,513,891
52,90,right_top,550,949
52,90,right_bottom,557,904
52,87,left_top,530,764
52,87,left_bottom,535,719
52,87,right_top,576,776
52,87,right_bottom,581,730
52,113,left_top,619,676
52,113,left_bottom,620,628
52,113,right_top,670,688
52,113,right_bottom,671,639
52,116,left_top,604,852
52,116,left_bottom,610,807
52,116,right_top,650,870
52,116,right_bottom,656,823
52,119,left_top,567,1027
52,119,left_bottom,583,980
52,119,right_top,612,1050
52,119,right_bottom,628,1001
52,117,left_top,595,910
52,117,left_bottom,602,865
52,117,right_top,641,929
52,117,right_bottom,648,882
52,118,left_top,585,967
52,118,left_bottom,592,924
52,118,right_top,630,988
52,118,right_bottom,639,942
52,112,left_top,652,1072
52,112,left_bottom,664,1020
52,112,right_top,706,1091
52,112,right_bottom,717,1039
52,86,left_top,537,706
52,86,left_bottom,537,663
52,86,right_top,582,718
52,86,right_bottom,582,675
53,71,left_top,54,657
53,71,left_bottom,55,609
53,71,right_top,108,653
53,71,right_bottom,110,606
53,78,left_top,139,653
53,78,left_bottom,142,607
53,78,right_top,187,648
53,78,right_bottom,189,602
53,80,left_top,136,769
53,80,left_bottom,136,723
53,80,right_top,184,763
53,80,right_bottom,184,718
53,72,left_top,52,717
53,72,left_bottom,54,671
53,72,right_top,105,710
53,72,right_bottom,107,666
53,73,left_top,56,777
53,73,left_bottom,53,730
53,73,right_top,105,769
53,73,right_bottom,104,722
53,79,left_top,137,711
53,79,left_bottom,138,666
53,79,right_top,184,705
53,79,right_bottom,186,661
53,120,left_top,212,639
53,120,left_bottom,211,592
53,120,right_top,261,636
53,120,right_bottom,261,590
53,124,left_top,217,862
53,124,left_bottom,216,820
53,124,right_top,263,860
53,124,right_bottom,262,818
53,123,left_top,216,807
53,123,left_bottom,214,765
53,123,right_top,262,805
53,123,right_bottom,261,763
53,84,left_top,145,997
53,84,left_bottom,140,952
53,84,right_top,188,985
53,84,right_bottom,185,940
53,77,left_top,74,1018
53,77,left_bottom,69,971
53,77,right_top,122,1003
53,77,right_bottom,117,957
53,83,left_top,140,939
53,83,left_bottom,138,896
53,83,right_top,184,928
53,83,right_bottom,183,886
53,125,left_top,219,916
53,125,left_bottom,217,874
53,125,right_top,264,914
53,125,right_bottom,263,872
53,135,left_top,290,917
53,135,left_bottom,291,876
53,135,right_top,334,911
53,135,right_bottom,334,871
53,130,left_top,440,799
53,130,left_bottom,443,759
53,130,right_top,485,809
53,130,right_bottom,488,768
53,89,left_top,513,884
53,89,left_bottom,519,841
53,89,right_top,557,899
53,89,right_bottom,565,854
53,90,left_top,504,941
53,90,left_bottom,510,898
53,90,right_top,548,957
53,90,right_bottom,555,912
53,88,left_top,522,827
53,88,left_bottom,527,784
53,88,right_top,566,841
53,88,right_bottom,572,795
53,86,left_top,535,712
53,86,left_bottom,535,669
53,86,right_top,580,724
53,86,right_bottom,580,681
53,87,left_top,528,770
53,87,left_bottom,533,725
53,87,right_top,575,783
53,87,right_bottom,580,736
53,91,left_top,492,999
53,91,left_bottom,502,954
53,91,right_top,534,1017
53,91,right_bottom,546,970
53,119,left_top,564,1036
53,119,left_bottom,581,989
53,119,right_top,609,1059
53,119,right_bottom,627,1010
53,114,left_top,617,740
53,114,left_bottom,617,696
53,114,right_top,667,755
53,114,right_bottom,667,709
53,112,left_top,650,1082
53,112,left_bottom,662,1030
53,112,right_top,704,1102
53,112,right_bottom,715,1049
53,118,left_top,584,976
53,118,left_bottom,590,932
53,118,right_top,628,997
53,118,right_bottom,637,951
53,113,left_top,616,682
53,113,left_bottom,618,635
53,113,right_top,667,695
53,113,right_bottom,669,646
53,117,left_top,593,918
53,117,left_bottom,600,873
53,117,right_top,639,938
53,117,right_bottom,647,891
54,78,left_top,137,655
54,78,left_bottom,140,609
54,78,right_top,185,651
54,78,right_bottom,188,604
54,71,left_top,51,660
54,71,left_bottom,52,612
54,71,right_top,105,655
54,71,right_bottom,108,608
54,72,left_top,51,719
54,72,left_bottom,51,673
54,72,right_top,103,712
54,72,right_bottom,105,668
54,73,left_top,53,781
54,73,left_bottom,51,733
54,73,right_top,103,771
54,73,right_bottom,102,725
54,79,left_top,135,714
54,79,left_bottom,136,669
54,79,right_top,183,708
54,79,right_bottom,185,664
54,77,left_top,73,1021
54,77,left_bottom,67,974
54,77,right_top,121,1006
54,77,right_bottom,116,959
54,75,left_top,62,900
54,75,left_bottom,58,854
54,75,right_top,110,888
54,75,right_bottom,106,842
54,74,left_top,57,839
54,74,left_bottom,54,795
54,74,right_top,106,829
54,74,right_bottom,104,784
54,76,left_top,68,959
54,76,left_bottom,63,915
54,76,right_top,115,946
54,76,right_bottom,111,901
54,120,left_top,210,640
54,120,left_bottom,209,594
54,120,right_top,260,639
54,120,right_bottom,259,593
54,124,left_top,216,865
54,124,left_bottom,215,823
54,124,right_top,262,863
54,124,right_bottom,262,821
54,83,left_top,139,941
54,83,left_bottom,137,899
54,83,right_top,183,931
54,83,right_bottom,183,889
54,84,left_top,144,1000
54,84,left_bottom,139,955
54,84,right_top,188,989
54,84,right_bottom,184,943
54,89,left_top,513,889
54,89,left_bottom,519,845
54,89,right_top,558,905
54,89,right_bottom,565,859
54,88,left_top,522,832
54,88,left_bottom,527,788
54,88,right_top,567,846
54,88,right_bottom,573,800
54,90,left_top,503,946
54,90,left_bottom,511,903
54,90,right_top,548,962
54,90,right_bottom,555,917
54,86,left_top,535,716
54,86,left_bottom,535,673
54,86,right_top,580,729
54,86,right_bottom,580,685
54,87,left_top,528,775
54,87,left_bottom,533,729
54,87,right_top,575,787
54,87,right_bottom,580,741
54,119,left_top,564,1043
54,119,left_bottom,581,995
54,119,right_top,609,1066
54,119,right_bottom,626,1016
54,113,left_top,616,687
54,113,left_bottom,617,638
54,113,right_top,668,700
54,113,right_bottom,669,650
54,114,left_top,617,745
54,114,left_bottom,617,700
54,114,right_top,667,760
54,114,right_bottom,667,713
54,116,left_top,602,865
54,116,left_bottom,608,819
54,116,right_top,649,884
54,116,right_bottom,655,836
54,117,left_top,592,924
54,117,left_bottom,600,879
54,117,right_top,639,944
54,117,right_bottom,647,897
54,91,left_top,490,1004
54,91,left_bottom,502,959
54,91,right_top,534,1023
54,91,right_bottom,546,975
54,112,left_top,650,1090
54,112,left_bottom,662,1037
54,112,right_top,704,1111
54,112,right_bottom,715,1058
54,118,left_top,583,983
54,118,left_bottom,590,938
54,118,right_top,629,1003
54,118,right_bottom,637,957
55,71,left_top,49,662
55,71,left_bottom,50,614
55,71,right_top,104,658
55,71,right_bottom,105,611
55,79,left_top,133,716
55,79,left_bottom,135,672
55,79,right_top,182,711
55,79,right_bottom,184,667
55,78,left_top,135,658
55,78,left_bottom,138,612
55,78,right_top,184,653
55,78,right_bottom,186,607
55,72,left_top,49,722
55,72,left_bottom,49,676
55,72,right_top,101,715
55,72,right_bottom,103,671
55,73,left_top,52,783
55,73,left_bottom,50,735
55,73,right_top,102,774
55,73,right_bottom,101,728
55,82,left_top,136,887
55,82,left_bottom,134,844
55,82,right_top,182,879
55,82,right_bottom,180,835
55,80,left_top,134,774
55,80,left_bottom,133,729
55,80,right_top,182,768
55,80,right_bottom,182,723
55,74,left_top,55,842
55,74,left_bottom,52,797
55,74,right_top,104,832
55,74,right_bottom,103,786
55,83,left_top,138,944
55,83,left_bottom,136,901
55,83,right_top,183,934
55,83,right_bottom,182,892
55,84,left_top,143,1003
55,84,left_bottom,138,957
55,84,right_top,187,992
55,84,right_bottom,183,946
55,77,left_top,71,1023
55,77,left_bottom,66,976
55,77,right_top,120,1009
55,77,right_bottom,115,962
55,125,left_top,217,922
55,125,left_bottom,215,880
55,125,right_top,263,920
55,125,right_bottom,262,878
55,127,left_top,452,641
55,127,left_bottom,455,596
55,127,right_top,500,649
55,127,right_bottom,505,602
55,130,left_top,440,807
55,130,left_bottom,442,765
55,130,right_top,485,817
55,130,right_bottom,488,775
55,89,left_top,513,894
55,89,left_bottom,519,849
55,89,right_top,558,909
55,89,right_bottom,565,863
55,90,left_top,503,951
55,90,left_bottom,511,907
55,90,right_top,548,967
55,90,right_bottom,556,922
55,132,left_top,427,915
55,132,left_bottom,432,873
55,132,right_top,470,928
55,132,right_bottom,476,886
55,86,left_top,535,720
55,86,left_bottom,535,676
55,86,right_top,580,732
55,86,right_bottom,580,688
55,87,left_top,528,778
55,87,left_bottom,534,733
55,87,right_top,575,791
55,87,right_bottom,580,744
55,113,left_top,616,690
55,113,left_bottom,617,642
55,113,right_top,668,703
55,113,right_bottom,668,653
55,114,left_top,617,748
55,114,left_bottom,617,703
55,114,right_top,667,764
55,114,right_bottom,667,717
55,116,left_top,602,870
55,116,left_bottom,609,823
55,116,right_top,649,889
55,116,right_bottom,655,841
55,117,left_top,593,929
55,117,left_bottom,600,883
55,117,right_top,639,949
55,117,right_bottom,648,902
55,119,left_top,564,1048
55,119,left_bottom,581,1000
55,119,right_top,609,1072
55,119,right_bottom,627,1022
55,112,left_top,650,1097
55,112,left_bottom,662,1044
55,112,right_top,704,1118
55,112,right_bottom,716,1065
56,71,left_top,49,663
56,71,left_bottom,49,615
56,71,right_top,103,658
56,71,right_bottom,104,611
56,78,left_top,135,659
56,78,left_bottom,137,613
56,78,right_top,184,654
56,78,right_bottom,185,607
56,80,left_top,133,774
56,80,left_bottom,133,729
56,80,right_top,182,769
56,80,right_bottom,182,724
56,79,left_top,134,717
56,79,left_bottom,134,672
56,79,right_top,182,711
56,79,right_bottom,183,667
56,76,left_top,67,961
56,76,left_bottom,62,917
56,76,right_top,115,949
56,76,right_bottom,111,903
56,82,left_top,137,888
56,82,left_bottom,134,844
56,82,right_top,182,879
56,82,right_bottom,181,836
56,74,left_top,55,842
56,74,left_bottom,53,797
56,74,right_top,105,832
56,74,right_bottom,103,786
56,84,left_top,144,1003
56,84,left_bottom,139,958
56,84,right_top,188,992
56,84,right_bottom,184,946
56,77,left_top,72,1023
56,77,left_bottom,67,975
56,77,right_top,121,1009
56,77,right_bottom,115,962
56,72,left_top,49,722
56,72,left_bottom,49,676
56,72,right_top,101,715
56,72,right_bottom,103,671
56,124,left_top,216,868
56,124,left_bottom,214,826
56,124,right_top,262,867
56,124,right_bottom,261,824
56,125,left_top,218,922
56,125,left_bottom,216,881
56,125,right_top,263,921
56,125,right_bottom,262,879
56,126,left_top,219,978
56,126,left_bottom,218,934
56,126,right_top,264,977
56,126,right_bottom,264,933
56,75,left_top,61,903
56,75,left_bottom,56,856
56,75,right_top,109,890
56,75,right_bottom,105,845
56,83,left_top,139,945
56,83,left_bottom,137,901
56,83,right_top,184,934
56,83,right_bottom,183,892
56,133,left_top,418,972
56,133,left_bottom,426,928
56,133,right_top,458,988
56,133,right_bottom,468,943
56,127,left_top,450,643
56,127,left_bottom,454,597
56,127,right_top,500,650
56,127,right_bottom,504,603
56,129,left_top,444,755
56,129,left_bottom,446,712
56,129,right_top,489,764
56,129,right_bottom,493,720
56,130,left_top,439,808
56,130,left_bottom,443,767
56,130,right_top,485,819
56,130,right_bottom,488,777
56,131,left_top,434,863
56,131,left_bottom,439,820
56,131,right_top,477,875
56,131,right_bottom,483,831
56,89,left_top,513,896
56,89,left_bottom,519,851
56,89,right_top,558,912
56,89,right_bottom,565,865
56,91,left_top,491,1012
56,91,left_bottom,502,966
56,91,right_top,534,1031
56,91,right_bottom,546,983
56,90,left_top,504,953
56,90,left_bottom,511,909
56,90,right_top,548,970
56,90,right_bottom,556,925
56,86,left_top,535,721
56,86,left_bottom,534,678
56,86,right_top,579,734
56,86,right_bottom,579,690
56,87,left_top,528,780
56,87,left_bottom,533,734
56,87,right_top,575,793
56,87,right_bottom,579,746
56,113,left_top,615,692
56,113,left_bottom,616,643
56,113,right_top,666,705
56,113,right_bottom,667,655
56,116,left_top,603,873
56,116,left_bottom,608,826
56,116,right_top,649,892
56,116,right_bottom,655,844
56,117,left_top,593,933
56,117,left_bottom,600,886
56,117,right_top,639,953
56,117,right_bottom,647,905
56,119,left_top,564,1051
56,119,left_bottom,582,1003
56,119,right_top,609,1076
56,119,right_bottom,627,1026
56,118,left_top,584,991
56,118,left_bottom,590,946
56,118,right_top,629,1014
56,118,right_bottom,637,966
56,114,left_top,616,750
56,114,left_bottom,616,706
56,114,right_top,667,767
56,114,right_bottom,666,720
56,112,left_top,650,1101
56,112,left_bottom,662,1048
56,112,right_top,704,1123
56,112,right_bottom,716,1070
57,78,left_top,136,654
57,78,left_bottom,137,608
57,78,right_top,185,650
57,78,right_bottom,186,603
57,71,left_top,49,658
57,71,left_bottom,49,610
57,71,right_top,104,654
57,71,right_bottom,105,607
57,79,left_top,135,712
57,79,left_bottom,136,668
57,79,right_top,183,707
57,79,right_bottom,185,663
57,80,left_top,136,770
57,80,left_bottom,135,725
57,80,right_top,184,764
57,80,right_bottom,183,720
57,83,left_top,141,940
57,83,left_bottom,140,897
57,83,right_top,187,930
57,83,right_bottom,185,888
57,77,left_top,76,1017
57,77,left_bottom,69,970
57,77,right_top,124,1004
57,77,right_bottom,118,957
57,84,left_top,147,998
57,84,left_bottom,142,953
57,84,right_top,191,987
57,84,right_bottom,187,942
57,74,left_top,58,837
57,74,left_bottom,55,792
57,74,right_top,107,828
57,74,right_bottom,105,782
57,76,left_top,70,956
57,76,left_bottom,65,912
57,76,right_top,117,944
57,76,right_bottom,113,899
57,124,left_top,219,864
57,124,left_bottom,217,822
57,124,right_top,265,863
57,124,right_bottom,264,821
57,81,left_top,137,826
57,81,left_bottom,136,783
57,81,right_top,183,819
57,81,right_bottom,184,776
57,125,left_top,222,917
57,125,left_bottom,219,877
57,125,right_top,266,917
57,125,right_bottom,265,875
57,133,left_top,421,969
57,133,left_bottom,430,926
57,133,right_top,462,986
57,133,right_bottom,472,940
57,132,left_top,431,914
57,132,left_bottom,436,872
57,132,right_top,473,928
57,132,right_bottom,479,885
57,127,left_top,453,639
57,127,left_bottom,456,593
57,127,right_top,502,646
57,127,right_bottom,506,599
57,129,left_top,446,752
57,129,left_bottom,449,709
57,129,right_top,492,762
57,129,right_bottom,497,718
57,130,left_top,442,805
57,130,left_bottom,446,764
57,130,right_top,488,816
57,130,right_bottom,491,774
57,131,left_top,437,860
57,131,left_bottom,442,817
57,131,right_top,481,873
57,131,right_bottom,486,829
57,89,left_top,516,894
57,89,left_bottom,523,849
57,89,right_top,561,910
57,89,right_bottom,568,864
57,88,left_top,525,835
57,88,left_bottom,530,791
57,88,right_top,570,851
57,88,right_bottom,576,804
57,86,left_top,537,718
57,86,left_bottom,537,674
57,86,right_top,582,732
57,86,right_bottom,582,687
57,87,left_top,531,777
57,87,left_bottom,536,731
57,87,right_top,578,791
57,87,right_bottom,583,744
57,113,left_top,619,689
57,113,left_bottom,618,640
57,113,right_top,670,703
57,113,right_bottom,670,652
57,114,left_top,619,749
57,114,left_bottom,619,703
57,114,right_top,670,764
57,114,right_bottom,669,717
57,116,left_top,606,871
57,116,left_bottom,611,824
57,116,right_top,652,891
57,116,right_bottom,658,842
57,117,left_top,596,930
57,117,left_bottom,604,885
57,117,right_top,642,952
57,117,right_bottom,650,904
57,118,left_top,587,990
57,118,left_bottom,594,945
57,118,right_top,632,1013
57,118,right_bottom,640,966
57,119,left_top,567,1051
57,119,left_bottom,585,1002
57,119,right_top,612,1076
57,119,right_bottom,630,1026
57,90,left_top,508,952
57,90,left_bottom,514,907
57,90,right_top,552,968
57,90,right_bottom,559,923
57,112,left_top,653,1101
57,112,left_bottom,665,1048
57,112,right_top,708,1124
57,112,right_bottom,719,1070
58,78,left_top,133,651
58,78,left_bottom,134,604
58,78,right_top,182,646
58,78,right_bottom,183,599
58,71,left_top,45,655
58,71,left_bottom,44,607
58,71,right_top,100,650
58,71,right_bottom,101,603
58,80,left_top,133,766
58,80,left_bottom,132,721
58,80,right_top,181,760
58,80,right_bottom,181,715
58,79,left_top,132,708
58,79,left_bottom,132,664
58,79,right_top,181,703
58,79,right_bottom,182,659
58,72,left_top,47,714
58,72,left_bottom,45,668
58,72,right_top,100,707
58,72,right_bottom,100,663
58,81,left_top,134,823
58,81,left_bottom,133,779
58,81,right_top,182,815
58,81,right_bottom,182,773
58,77,left_top,73,1013
58,77,left_bottom,67,966
58,77,right_top,122,999
58,77,right_bottom,116,953
58,76,left_top,67,952
58,76,left_bottom,62,908
58,76,right_top,115,940
58,76,right_bottom,111,895
58,83,left_top,140,935
58,83,left_bottom,138,892
58,83,right_top,186,925
58,83,right_bottom,184,883
58,125,left_top,220,914
58,125,left_bottom,218,873
58,125,right_top,266,913
58,125,right_bottom,264,871
58,124,left_top,217,860
58,124,left_bottom,215,818
58,124,right_top,264,859
58,124,right_bottom,262,816
58,126,left_top,221,969
58,126,left_bottom,220,925
58,126,right_top,266,969
58,126,right_bottom,266,924
